pod,container,timestamp,value
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203627,0.8284697799016872
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203627,0.0026244460804858713
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203634,3.4804103866179616
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203634,4.044739724785614
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203634,2.311509954759527
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203634,4.870366624870117
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203634,1.2113416651864666
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203634,0.0026244460804858713
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203641,3.4804103866179616
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203641,4.044739724785614
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203641,2.311509954759527
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203641,5.992120859181034
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203641,1.3956571530745037
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203641,0.0026244460804858713
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203648,3.4804103866179616
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203648,4.044739724785614
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203648,2.64741211650743
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203648,7.634729420331825
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203648,1.3956571530745037
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203648,0.0026244460804858713
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203655,3.4804103866179616
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203655,4.044739724785614
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203655,3.585705090794095
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203655,7.634729420331825
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203655,1.3956571530745037
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203655,0.0026518588732839894
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203662,3.4804103866179616
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203662,4.044739724785614
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203662,3.585705090794095
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203662,7.634729420331825
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203662,1.3956571530745037
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203662,0.002677540532279752
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203669,3.4804103866179616
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203669,4.044739724785614
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203669,3.585705090794095
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203669,7.634729420331825
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203669,1.3956571530745037
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203669,0.002677540532279752
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203676,3.4804103866179616
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203676,4.044739724785614
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203676,3.585705090794095
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203676,7.634729420331825
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203676,1.3956571530745037
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203676,0.002677540532279752
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203683,3.4804103866179616
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203683,4.044739724785614
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203683,3.585705090794095
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203683,7.634729420331825
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203683,1.3956571530745037
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203683,0.002677540532279752
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203690,4.398615416240161
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203690,4.044739724785614
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203690,3.585705090794095
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203690,7.634729420331825
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203690,1.848982694317046
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203690,0.002677540532279752
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203697,4.398615416240161
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203697,4.43536331991484
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203697,3.585705090794095
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203697,7.634729420331825
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203697,1.848982694317046
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203697,0.002677540532279752
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203704,4.398615416240161
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203704,5.561044241710847
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203704,3.585705090794095
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203704,9.09987441655734
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203704,1.8624806833222465
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203704,0.002677540532279752
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203711,4.398615416240161
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203711,5.561044241710847
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203711,4.27757969254463
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203711,9.09987441655734
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203711,1.8624806833222465
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203711,0.002677540532279752
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203718,4.398615416240161
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203718,5.561044241710847
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203718,4.27757969254463
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203718,9.09987441655734
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203718,1.8624806833222465
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203718,0.0026615075424119613
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203725,4.398615416240161
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203725,5.561044241710847
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203725,4.27757969254463
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203725,9.09987441655734
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203725,1.8624806833222465
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203725,0.0026615075424119613
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203732,4.398615416240161
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203732,5.561044241710847
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203732,4.27757969254463
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203732,9.09987441655734
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203732,1.8624806833222465
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203732,0.0026615075424119613
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203739,4.398615416240161
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203739,5.561044241710847
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203739,4.27757969254463
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203739,9.09987441655734
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203739,1.8624806833222465
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203739,0.0026615075424119613
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203746,4.398615416240161
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203746,4.895393139707005
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203746,4.27757969254463
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203746,9.09987441655734
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203746,1.8624806833222465
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203746,0.0026615075424119613
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203753,4.559824642543022
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203753,4.895393139707005
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203753,4.27757969254463
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203753,9.09987441655734
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203753,1.8624806833222465
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203753,0.0026615075424119613
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203760,4.469606543604361
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203760,5.208675390489426
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203760,3.7513942075941857
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203760,9.09987441655734
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203760,1.8703506846877669
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203760,0.0026615075424119613
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203767,4.469606543604361
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203767,5.208675390489426
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203767,3.7513942075941857
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203767,9.293068256212855
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203767,1.8703506846877669
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203767,0.0026615075424119613
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203774,4.469606543604361
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203774,5.208675390489426
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203774,4.029169938341158
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203774,9.293068256212855
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203774,1.8703506846877669
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203774,0.0026615075424119613
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203781,4.469606543604361
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203781,5.208675390489426
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203781,4.029169938341158
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203781,9.293068256212855
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203781,1.8703506846877669
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203781,0.002651180705599815
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203788,4.469606543604361
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203788,5.208675390489426
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203788,4.029169938341158
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203788,9.293068256212855
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203788,1.8703506846877669
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203788,0.002651180705599815
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203795,4.469606543604361
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203795,5.208675390489426
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203795,4.029169938341158
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203795,9.293068256212855
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203795,1.8703506846877669
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203795,0.002651180705599815
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203802,4.469606543604361
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203802,5.208675390489426
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203802,4.029169938341158
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203802,9.293068256212855
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203802,1.8703506846877669
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203802,0.002651180705599815
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203809,4.469606543604361
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203809,5.239646479289457
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203809,4.029169938341158
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203809,9.293068256212855
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203809,1.8703506846877669
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203809,0.002651180705599815
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203816,4.136371564549202
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203816,5.239646479289457
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203816,4.029169938341158
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203816,9.293068256212855
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203816,1.8656195507234887
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203816,0.002651180705599815
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203823,4.136371564549202
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203823,5.239646479289457
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203823,4.029169938341158
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203823,9.221429532157607
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203823,1.8656195507234887
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203823,0.002651180705599815
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203830,4.136371564549202
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203830,5.239646479289457
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203830,4.106306570155412
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203830,8.968536200336299
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203830,1.8656195507234887
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203830,0.002651180705599815
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203837,4.136371564549202
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203837,5.239646479289457
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203837,4.106306570155412
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203837,8.968536200336299
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203837,1.8656195507234887
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203837,0.002610004130387265
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203844,4.136371564549202
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203844,5.239646479289457
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203844,4.106306570155412
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203844,8.968536200336299
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203844,1.8656195507234887
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203844,0.002610004130387265
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203851,4.136371564549202
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203851,5.239646479289457
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203851,4.106306570155412
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203851,8.968536200336299
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203851,1.8656195507234887
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203851,0.0026592008098955304
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203858,4.136371564549202
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203858,5.239646479289457
