Timestamp,MBean Name,Value
2020-05-15 00:07:40.805,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:07:40.806,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2048910
2020-05-15 00:07:40.806,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:07:50.804,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:07:50.805,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2048910
2020-05-15 00:07:50.805,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:08:00.805,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:08:00.806,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2048910
2020-05-15 00:08:00.806,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:08:10.815,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:08:10.816,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2048910
2020-05-15 00:08:10.816,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:08:20.808,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:08:20.808,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2048910
2020-05-15 00:08:20.809,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:08:30.806,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:08:30.806,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2048910
2020-05-15 00:08:30.807,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:08:40.816,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:08:40.816,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049295
2020-05-15 00:08:40.817,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:08:50.803,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:08:50.804,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049295
2020-05-15 00:08:50.804,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:09:00.808,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:09:00.808,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049295
2020-05-15 00:09:00.809,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:09:10.830,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:09:10.830,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049295
2020-05-15 00:09:10.831,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:09:20.809,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:09:20.810,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049295
2020-05-15 00:09:20.811,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:09:30.805,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:09:30.806,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049295
2020-05-15 00:09:30.806,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:09:40.808,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:09:40.808,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049680
2020-05-15 00:09:40.809,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:09:50.808,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:09:50.809,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049680
2020-05-15 00:09:50.809,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:10:00.807,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:10:00.807,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049680
2020-05-15 00:10:00.808,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:10:10.818,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:10:10.819,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049680
2020-05-15 00:10:10.820,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:10:20.851,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:10:20.852,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049680
2020-05-15 00:10:20.852,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:10:30.819,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:10:30.820,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2049680
2020-05-15 00:10:30.820,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:10:40.811,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:10:40.812,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050065
2020-05-15 00:10:40.812,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:10:50.816,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:10:50.816,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050065
2020-05-15 00:10:50.817,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:11:00.823,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:11:00.824,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050065
2020-05-15 00:11:00.825,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:11:10.813,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:11:10.814,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050065
2020-05-15 00:11:10.814,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:11:20.817,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:11:20.818,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050065
2020-05-15 00:11:20.818,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:11:30.811,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:11:30.811,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050065
2020-05-15 00:11:30.812,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:11:40.818,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:11:40.819,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050450
2020-05-15 00:11:40.819,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:11:50.817,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:11:50.817,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050450
2020-05-15 00:11:50.818,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:12:00.816,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:12:00.816,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050450
2020-05-15 00:12:00.817,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:12:10.823,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:12:10.824,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050450
2020-05-15 00:12:10.825,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:12:20.826,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:12:20.826,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050450
2020-05-15 00:12:20.827,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:12:30.819,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:12:30.820,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050450
2020-05-15 00:12:30.820,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:12:40.812,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:12:40.813,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050835
2020-05-15 00:12:40.813,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:12:50.823,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:12:50.823,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050835
2020-05-15 00:12:50.824,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:13:00.833,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:13:00.834,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050835
2020-05-15 00:13:00.834,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:13:10.814,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:13:10.815,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050835
2020-05-15 00:13:10.815,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
